$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
4.2,4,6.934,1,2.806,4840
4.2,2,8.604,3,6.96,9802
4.2,3,6.964,4,6.956,5990
4.2,2,7.287,0,6.759,1751
4.2,0,7.209,2,5.676,5105
4.2,3,8.436,1,8.353,13142
4.2,3,9.311,1,8.057,1043
4.2,3,7.276,1,6.878,3329
4.2,2,7.835,3,6.344,10307
4.2,0,6.964,4,6.267,7131
4.2,0,8.22,0,8.22,9070
4.2,4,9.466,0,7.603,7293
4.2,4,9.06,3,6.44,5189
4.2,1,8.106,2,7.565,7107
4.2,2,8.543,1,6.952,3056
4.2,0,7.614,1,6.563,5523
4.2,1,7.821,1,7.821,18120
4.2,2,9.078,2,9.078,15066
4.2,2,7.911,0,7.486,2453
4.2,1,9.068,4,6.581,1571
4.2,1,7.674,4,6.841,5801
4.2,1,8.305,1,8.305,12092
4.2,2,7.606,4,6.205,4331
4.2,1,8.464,2,6.487,3007
4.2,1,8.34,3,7.162,8070
4.2,0,6.493,1,5.322,1435
4.2,1,6.915,4,6.224,3213
4.2,3,8.177,2,7.757,5340
4.2,0,7.556,0,7.556,7215
4.2,4,7.335,3,5.599,1325
4.2,0,8.745,2,8.688,3287
4.2,3,7.889,2,6.271,3464
4.2,0,7.745,0,7.745,8405
4.2,4,8.574,0,7.268,5185
4.2,2,7.499,2,7.499,4542
4.2,1,7.645,4,4.447,6090
4.2,1,7.848,0,5.615,8059
4.2,4,8.494,3,7.999,4168
4.2,1,6.687,1,6.687,21106
4.2,0,9.502,1,7.509,12109
4.2,1,8.758,1,8.758,4254
4.2,3,8.06,0,6.81,1009
4.2,1,7.946,4,4.599,5966
4.2,3,8.419,1,7.799,6134
4.2,0,6.97,2,5.268,690
4.2,0,8.052,0,8.052,2546
4.2,1,6.926,4,6.148,6039
4.2,3,8.435,3,8.435,7516
4.2,3,9.526,2,5.922,4771
4.2,4,8.184,4,8.184,17106
4.2,0,8.514,3,5.455,4857
4.2,1,9.467,0,6.392,1646
4.2,4,7.503,0,5.816,2835
4.2,4,8.54,1,6.909,6122
4.2,4,7.634,1,6.048,4573
4.2,4,7.836,4,7.836,7976
4.2,0,7.656,2,6.874,8496
4.2,4,8.134,1,7.572,8248
4.2,1,8.816,0,5.247,6201
4.2,3,8.238,4,7.074,11998
4.2,1,7.754,3,5.883,3806
4.2,4,8.453,1,7.752,6714
4.2,3,8.83,4,5.359,870
4.2,1,7.581,3,6.659,5569
4.2,1,9.439,1,9.439,4103
4.2,0,8.455,0,8.455,7013
4.2,3,7.363,4,5.842,9310
4.2,3,8.314,2,6.124,4241
4.2,1,7.827,3,6.418,10139
4.2,4,7.513,3,6.001,2933
4.2,4,7.691,1,5.932,3625
4.2,1,7.945,2,7.829,1798
4.2,1,7.243,0,6.37,3112
4.2,1,8.253,0,6.554,3826
4.2,4,7.467,0,6.015,1920
4.2,4,8.471,2,5.122,3409
4.2,4,8.504,0,6.785,18622
4.2,2,8.933,4,7.391,2657
4.2,3,7.637,3,7.637,6003
4.2,0,8.489,2,6.38,17217
4.2,1,8.267,1,8.267,9806
4.2,0,8.241,2,6.293,13285
4.2,0,6.793,4,6.601,6394
4.2,2,9.248,0,8.103,3956
4.2,0,8.143,1,7.086,797
4.2,4,7.278,4,7.278,4429
4.2,0,8.762,4,8.003,4416
4.2,0,7.374,3,7.162,6799
4.2,4,7.902,3,7.515,6634
4.2,2,7.871,1,6.367,6285
4.2,1,8.921,3,6.09,7591
4.2,2,7.252,4,6.541,2324
4.2,2,6.548,1,5.626,6605
4.2,0,8.464,2,8.355,5312
4.2,1,8.517,2,6.166,2382
4.2,0,9.82,3,7.245,3316
4.2,0,7.765,1,7.172,4413
4.2,0,8.77,1,7.981,1988
4.2,4,7.032,2,6.995,7533
4.2,3,7.818,1,7.767,12187
